Question,Answer,Notes
What is the name of this paper?,Simple LLM Prompting is State-of-the-Art for Robust and Multilingual Dialogue Evaluation,"##Author: Alon Lavie, ##Title: Simple LLM Prompting is State-of-the-Art for Robust and Multilingual Dialogue Evaluation"
What is the author ID of Alon Lavie?,1784914,"##Author: Alon Lavie, ##Title: Simple LLM Prompting is State-of-the-Art for Robust and Multilingual Dialogue Evaluation"
What is the H-index of Alon Lavie?,47,"##Author: Alon Lavie, ##Title: Simple LLM Prompting is State-of-the-Art for Robust and Multilingual Dialogue Evaluation"
What is the semantic scholar author name of Alon Lavie?,A. Lavie,"##Author: Alon Lavie, ##Title: Simple LLM Prompting is State-of-the-Art for Robust and Multilingual Dialogue Evaluation"
What is the semantic scholar author name of Alon Lavie?,https://www.semanticscholar.org/author/1784914,"##Author: Alon Lavie, ##Title: Simple LLM Prompting is State-of-the-Art for Robust and Multilingual Dialogue Evaluation"
What is the affiliation of Alon Lavie?,"LTI (CMU), No other affiliations on Semantic Scholar","##Author: Alon Lavie, ##Title: Simple LLM Prompting is State-of-the-Art for Robust and Multilingual Dialogue Evaluation"
What is the paper ID of the paper Simple LLM Prompting is State-of-the-Art for Robust and Multilingual Dialogue Evaluation?,bcefc74b20649fd41ea05d87a3fa512d2559fc8d,"##Author: Alon Lavie, ##Title: Simple LLM Prompting is State-of-the-Art for Robust and Multilingual Dialogue Evaluation"
What are the external IDs of the paper Simple LLM Prompting is State-of-the-Art for Robust and Multilingual Dialogue Evaluation?,"{'ACL': '2023.dstc-1.16', 'DBLP': 'journals/corr/abs-2308-16797', 'ArXiv': '2308.16797', 'DOI': '10.48550/arXiv.2308.16797', 'CorpusId': 261395306}","##Author: Alon Lavie, ##Title: Simple LLM Prompting is State-of-the-Art for Robust and Multilingual Dialogue Evaluation"
What is the URL of the paper Simple LLM Prompting is State-of-the-Art for Robust and Multilingual Dialogue Evaluation?,https://www.semanticscholar.org/paper/bcefc74b20649fd41ea05d87a3fa512d2559fc8d,"##Author: Alon Lavie, ##Title: Simple LLM Prompting is State-of-the-Art for Robust and Multilingual Dialogue Evaluation"
What is the abstract of the paper 'Simple LLM Prompting is State-of-the-Art for Robust and Multilingual Dialogue Evaluation'?,"Despite significant research effort in the development of automatic dialogue evaluation metrics, little thought is given to evaluating dialogues other than in English. At the same time, ensuring metrics are invariant to semantically similar responses is also an overlooked topic. In order to achieve the desired properties of robustness and multilinguality for dialogue evaluation metrics, we propose a novel framework that takes advantage of the strengths of current evaluation models with the newly-established paradigm of prompting Large Language Models (LLMs). Empirical results show our framework achieves state of the art results in terms of mean Spearman correlation scores across several benchmarks and ranks first place on both the Robust and Multilingual tasks of the DSTC11 Track 4 “Automatic Evaluation Metrics for Open-Domain Dialogue Systems”, proving the evaluation capabilities of prompted LLMs.","##Author: Alon Lavie, ##Title: Simple LLM Prompting is State-of-the-Art for Robust and Multilingual Dialogue Evaluation"
In which venue was the paper 'Simple LLM Prompting is State-of-the-Art for Robust and Multilingual Dialogue Evaluation' published?,DSTC,"##Author: Alon Lavie, ##Title: Simple LLM Prompting is State-of-the-Art for Robust and Multilingual Dialogue Evaluation"
In what year was the paper 'Simple LLM Prompting is State-of-the-Art for Robust and Multilingual Dialogue Evaluation' published?,2023,"##Author: Alon Lavie, ##Title: Simple LLM Prompting is State-of-the-Art for Robust and Multilingual Dialogue Evaluation"
How many references are in the paper 'Simple LLM Prompting is State-of-the-Art for Robust and Multilingual Dialogue Evaluation'?,45,"##Author: Alon Lavie, ##Title: Simple LLM Prompting is State-of-the-Art for Robust and Multilingual Dialogue Evaluation"
How many citations does the paper 'Simple LLM Prompting is State-of-the-Art for Robust and Multilingual Dialogue Evaluation' have?,4,"##Author: Alon Lavie, ##Title: Simple LLM Prompting is State-of-the-Art for Robust and Multilingual Dialogue Evaluation"
What is the citation count of 'Simple LLM Prompting is State-of-the-Art for Robust and Multilingual Dialogue Evaluation' have?,4,"##Author: Alon Lavie, ##Title: Simple LLM Prompting is State-of-the-Art for Robust and Multilingual Dialogue Evaluation"
How many influential citations does the paper 'Simple LLM Prompting is State-of-the-Art for Robust and Multilingual Dialogue Evaluation' have?,0,"##Author: Alon Lavie, ##Title: Simple LLM Prompting is State-of-the-Art for Robust and Multilingual Dialogue Evaluation"
Is the paper 'Simple LLM Prompting is State-of-the-Art for Robust and Multilingual Dialogue Evaluation' open access?,Yes,"##Author: Alon Lavie, ##Title: Simple LLM Prompting is State-of-the-Art for Robust and Multilingual Dialogue Evaluation"
What is the open access PDF URL of the paper titled 'Simple LLM Prompting is State-of-the-Art for Robust and Multilingual Dialogue Evaluation'?,https://arxiv.org/pdf/2308.16797,"##Author: Alon Lavie, ##Title: Simple LLM Prompting is State-of-the-Art for Robust and Multilingual Dialogue Evaluation"
What are the fields of study for the paper titled 'Simple LLM Prompting is State-of-the-Art for Robust and Multilingual Dialogue Evaluation'?,Computer Science,"##Author: Alon Lavie, ##Title: Simple LLM Prompting is State-of-the-Art for Robust and Multilingual Dialogue Evaluation"
What is the journal name for the paper titled 'Simple LLM Prompting is State-of-the-Art for Robust and Multilingual Dialogue Evaluation'?,"ArXiv, volume: abs/2308.16797; ArXiv","##Author: Alon Lavie, ##Title: Simple LLM Prompting is State-of-the-Art for Robust and Multilingual Dialogue Evaluation"
Who are the authors of the paper 'Simple LLM Prompting is State-of-the-Art for Robust and Multilingual Dialogue Evaluation'?,"J. Mendoncca, Patricia Pereira, Joao Paulo Carvalho, A. Lavie, I. Trancoso","##Author: Alon Lavie, ##Title: Simple LLM Prompting is State-of-the-Art for Robust and Multilingual Dialogue Evaluation"
