Question,Answer,Notes
What is the name of this paper?,MultiViz: Towards User-Centric Visualizations and Interpretations of Multimodal Models,"##Author: Louis-Philippe Morency, ##Title: MultiViz: Towards User-Centric Visualizations and Interpretations of Multimodal Models"
What is the author ID of Louis-Philippe Morency?,49933077,"##Author: Louis-Philippe Morency, ##Title: MultiViz: Towards User-Centric Visualizations and Interpretations of Multimodal Models"
What is the H-index of Louis-Philippe Morency?,79,"##Author: Louis-Philippe Morency, ##Title: MultiViz: Towards User-Centric Visualizations and Interpretations of Multimodal Models"
What is the semantic scholar author name of Louis-Philippe Morency?,Louis-Philippe Morency,"##Author: Louis-Philippe Morency, ##Title: MultiViz: Towards User-Centric Visualizations and Interpretations of Multimodal Models"
What is the semantic scholar author name of Louis-Philippe Morency?,https://www.semanticscholar.org/author/49933077,"##Author: Louis-Philippe Morency, ##Title: MultiViz: Towards User-Centric Visualizations and Interpretations of Multimodal Models"
What is the affiliation of Louis-Philippe Morency?,"LTI (CMU), No other affiliations on Semantic Scholar","##Author: Louis-Philippe Morency, ##Title: MultiViz: Towards User-Centric Visualizations and Interpretations of Multimodal Models"
What is the paper ID of the paper MultiViz: Towards User-Centric Visualizations and Interpretations of Multimodal Models?,d01cc51c0d06583b809833a5f7ce71101d278528,"##Author: Louis-Philippe Morency, ##Title: MultiViz: Towards User-Centric Visualizations and Interpretations of Multimodal Models"
What are the external IDs of the paper MultiViz: Towards User-Centric Visualizations and Interpretations of Multimodal Models?,"{'DBLP': 'conf/chi/LiangLCJDWMS23', 'DOI': '10.1145/3544549.3585604', 'CorpusId': 258217161}","##Author: Louis-Philippe Morency, ##Title: MultiViz: Towards User-Centric Visualizations and Interpretations of Multimodal Models"
What is the URL of the paper MultiViz: Towards User-Centric Visualizations and Interpretations of Multimodal Models?,https://www.semanticscholar.org/paper/d01cc51c0d06583b809833a5f7ce71101d278528,"##Author: Louis-Philippe Morency, ##Title: MultiViz: Towards User-Centric Visualizations and Interpretations of Multimodal Models"
What is the abstract of the paper 'MultiViz: Towards User-Centric Visualizations and Interpretations of Multimodal Models'?,"The nature of human and computer interactions are inherently multimodal, which has led to substantial interest in building interpretable, interactive, and reliable multimodal interfaces. However, modern multimodal models and interfaces are typically black-box neural networks, which makes it challenging to understand their internal mechanics. How can we visualize their internal workings in order to empower stakeholders to visualize model behavior, perform model debugging, and promote trust in these models? Our paper proposes MultiViz, a method for analyzing the behavior of multimodal models via 4 stages: (1) unimodal importance, (2) cross-modal interactions, (3) multimodal representations and (4) multimodal prediction. MultiViz includes modular visualization tools for each stage before combining outputs from all stages through an interactive and human-in-the-loop API. Through user studies with 21 participants on 8 trained models across 6 real-world tasks, we show that the complementary stages in MultiViz together enable users to (1) simulate model predictions, (2) assign interpretable concepts to features, (3) perform error analysis on model misclassifications, and (4) use insights from error analysis to debug models. MultiViz is publicly available at https://github.com/pliang279/MultiViz, will be regularly updated with new visualization tools and metrics, and welcomes input from the community1.","##Author: Louis-Philippe Morency, ##Title: MultiViz: Towards User-Centric Visualizations and Interpretations of Multimodal Models"
In which venue was the paper 'MultiViz: Towards User-Centric Visualizations and Interpretations of Multimodal Models' published?,CHI Extended Abstracts,"##Author: Louis-Philippe Morency, ##Title: MultiViz: Towards User-Centric Visualizations and Interpretations of Multimodal Models"
In what year was the paper 'MultiViz: Towards User-Centric Visualizations and Interpretations of Multimodal Models' published?,2023,"##Author: Louis-Philippe Morency, ##Title: MultiViz: Towards User-Centric Visualizations and Interpretations of Multimodal Models"
How many references are in the paper 'MultiViz: Towards User-Centric Visualizations and Interpretations of Multimodal Models'?,98,"##Author: Louis-Philippe Morency, ##Title: MultiViz: Towards User-Centric Visualizations and Interpretations of Multimodal Models"
How many citations does the paper 'MultiViz: Towards User-Centric Visualizations and Interpretations of Multimodal Models' have?,0,"##Author: Louis-Philippe Morency, ##Title: MultiViz: Towards User-Centric Visualizations and Interpretations of Multimodal Models"
What is the citation count of 'MultiViz: Towards User-Centric Visualizations and Interpretations of Multimodal Models' have?,0,"##Author: Louis-Philippe Morency, ##Title: MultiViz: Towards User-Centric Visualizations and Interpretations of Multimodal Models"
